gene_id	coeff_KF_JAX	stderr_coef	proberr_coef
FSTL5	0.999956300721798	4.60370031488703e-09	4.27841453894931e-07
FTCD	0.996994113921018	3.16199789656807e-07	2.93857915317755e-05
FTL	0.999808993832712	2.01209361157124e-08	1.86992418547224e-06
FTMT	0.999877048795774	1.29523436290107e-08	1.20371639128267e-06
FTO	0.998589585241452	1.48485053060762e-07	1.37993476199463e-05
FTSJ1	0.998724026665851	1.34340421425834e-07	1.24848268324123e-05
FTSJ3	0.997001424056718	3.15431965280081e-07	2.93144343462064e-05
FUBP1	0.99791693006047	2.19226754039583e-07	2.03736748192878e-05
FUBP3	0.997407867346684	2.72732098342823e-07	2.53461540712109e-05
FUCA1	0.999774477349262	2.37565550469365e-08	2.20779771827213e-06
FUCA2	0.999732741706435	2.81523999227601e-08	2.61632228202083e-06
FUNDC1	0.997455113100039	2.67767454202931e-07	2.4884768572243e-05
FUNDC2	0.998944824450023	1.11106073773323e-07	1.03255600687167e-05
FUOM	0.998807108508436	1.25598398283689e-07	1.16723934342123e-05
FURIN	0.999556662479174	4.66960858351824e-08	4.33966589665321e-06
FUS	0.992457943508506	7.91573449582147e-07	7.35642879356629e-05
FUT1	0.999930474802963	7.32435526341274e-09	6.80683491626973e-07
FUT10	0.994281924330862	6.00687681674997e-07	5.58244615170857e-05
FUT11	0.999691401385038	3.25064262967747e-08	3.02096047450512e-06
FUT4	0.999903870492442	1.01269371172706e-08	9.41139345179536e-07
FUT7	0.999924849631228	7.91693478535738e-09	7.357544273691e-07
FUT8	0.999552647023978	4.71189331731431e-08	4.37896289851576e-06
FUT9	0.999952282939289	5.02696188913481e-09	4.67176952497748e-07
FUZ	0.99773881471533	2.37950780154304e-07	2.21137782160671e-05
FXN	0.996915992342622	3.2440498375083e-07	3.01483351229221e-05
FXR1	0.998856159751911	1.20436795494332e-07	1.11927037301093e-05
FXR2	0.9940087890372	6.29294527855025e-07	5.84830174229585e-05
FXYD1	0.997844797800759	2.26809918982464e-07	2.10784105953756e-05
FXYD2	0.999910533038327	9.42509055038916e-09	8.75913758141493e-07
FXYD3	0.99992286386794	8.12612274213125e-09	7.55195154054551e-07
FXYD4	0.996814973578738	3.3501414081438e-07	3.11342892190198e-05
FXYD6	0.999626528497176	3.93385758894526e-08	3.65590119936217e-06
FXYD6-FXYD2	0.915211457812843	8.55393950105833e-06	0.000794953985346868
FXYD7	0.994790441992657	5.47407107040407e-07	5.08728710666156e-05
FYB1	0.99981666565722	1.93128462957328e-08	1.79482496097673e-06
FYB2	0.99962490576799	3.95094694657362e-08	3.67178306636859e-06
FYCO1	0.99828340673915	1.8069109930873e-07	1.67923924987323e-05
FYN	0.996434296776156	3.74983786778775e-07	3.48488384449488e-05
FYTTD1	0.983318429551561	1.74277634346041e-06	0.000161963619175783
FZD1	0.999965181616181	3.66811816889213e-09	3.40893825204547e-07
FZD10	0.99997688254305	2.4354392901116e-09	2.2633573331972e-07
FZD2	0.999805863898984	2.0450617004139e-08	1.9005628328598e-06
FZD3	0.999864932821997	1.4228619514561e-08	1.32232613846346e-06
FZD4	0.999969651352835	3.19723837388697e-09	2.97132962784097e-07
FZD5	0.999973691010996	2.77166486756342e-09	2.57582606498776e-07
FZD6	0.999922026637457	8.2143197029103e-09	7.63391672799874e-07
FZD7	0.99997123330397	3.03058178140064e-09	2.81644856705612e-07
FZD8	0.999911639722137	9.30850970222188e-09	8.6507940399926e-07
FZD9	0.999949789624026	5.28962446616074e-09	4.91587303118348e-07
FZR1	0.994449280887092	5.83155696541552e-07	5.41951395595069e-05
G0S2	0.999795740193873	2.15169558673473e-08	1.99966223950545e-06
G2E3	0.997745370092263	2.37261718260249e-07	2.20497407630595e-05
G3BP1	0.996235128704157	3.9588960892396e-07	3.67917054279584e-05
G3BP2	0.999244447385406	7.95688142348259e-08	7.39466838378661e-06
G6PC	0.997928685753622	2.17990842290832e-07	2.02588162830444e-05
G6PC2	0.990611704040364	9.84431722410742e-07	9.1487427627408e-05
G6PC3	0.999716834106181	2.98278342138184e-08	2.77202751780123e-06
G6PD	0.998986343551831	1.06736483193411e-07	9.91947542836994e-06
GAA	0.99855959238156	1.51640353074883e-07	1.40925830725562e-05
GAB1	0.99968804143508	3.28602934941655e-08	3.05384685847061e-06
GAB2	0.999848756845487	1.59325450133794e-08	1.48067918337946e-06
GAB3	0.999263130843372	7.76019456964284e-08	7.21187892367188e-06
GABARAP	0.999000489196403	1.05247713092492e-07	9.78111768982802e-06
GABARAPL1	0.999875053149997	1.31625625943321e-08	1.22325293397823e-06
GABARAPL2	0.999709093602768	3.06430766925893e-08	2.84779146930484e-06
GABBR1	0.998457186081091	1.62412956333171e-07	1.50937269188129e-05
GABBR2	0.998521641220728	1.55632744093147e-07	1.44636129530738e-05
GABPA	0.999517114741547	5.08605846362171e-08	4.72669048555114e-06
GABPB1	0.998430873803819	1.65180690862998e-07	1.53509442623066e-05
GABPB2	0.997939630486817	2.16840176139606e-07	2.01518799828043e-05
GABRA1	0.999845885563538	1.62349937666084e-08	1.50878703260061e-06
GABRA2	0.999834970517127	1.73847308794178e-08	1.61563699334863e-06
GABRA3	0.999664004063677	3.53918552137492e-08	3.28911565805537e-06
GABRA4	0.99968639930787	3.30332405639741e-08	3.06991956536564e-06
GABRA5	0.999665392619325	3.52456173224838e-08	3.27552514874024e-06
GABRA6	0.997826221717115	2.28762708267325e-07	2.12598916105676e-05
GABRB1	0.999662046777622	3.55979894846195e-08	3.30827259271975e-06
GABRB2	0.999770151343775	2.42122040689438e-08	2.25014312016787e-06
GABRB3	0.999839794532019	1.68765945096267e-08	1.56841371894797e-06
GABRD	0.99938089973281	6.52031842203197e-08	6.05960927673571e-06
GABRE	0.99970946344298	3.06041246601683e-08	2.84417149123431e-06
GABRG1	0.999979840365955	2.12383384321827e-09	1.97376913604782e-07
GABRG2	0.999961969842165	4.00647225968089e-09	3.72338510182464e-07
GABRG3	0.996662516648426	3.51023383271457e-07	3.26220962221045e-05
GABRP	0.997525999005989	2.60318231516238e-07	2.41924806197985e-05
GABRQ	0.999936546561395	6.68472665775403e-09	6.21240084393692e-07
GABRR1	0.998723180624773	1.3442943967223e-07	1.24930996767237e-05
GABRR2	0.997990863561364	2.11453658240786e-07	1.9651287960815e-05
GABRR3	0.99959589816031	4.25642847177716e-08	3.9556800425868e-06
GAD1	0.999984526360025	1.63016437617547e-09	1.51498110017127e-07
GAD2	0.99986537985393	1.41815302126144e-08	1.31794992932087e-06
GADD45A	0.999770748080919	2.41493511230133e-08	2.24430192853306e-06
GADD45B	0.999216272649794	8.25347909741515e-08	7.67030921910948e-06
GADD45G	0.999866178771333	1.4097374063043e-08	1.31012894035024e-06
GADD45GIP1	0.998456028114283	1.6253476202333e-07	1.51050468397474e-05
GADL1	0.999705324996765	3.10399901555478e-08	2.88467832584359e-06
GAK	0.997321557187503	2.81801072961097e-07	2.61889724609031e-05
GAL	0.999702615463733	3.13253600385547e-08	2.91119896300337e-06
GAL3ST1	0.99959481049813	4.2678825600947e-08	3.96632481410455e-06
GAL3ST2	0.998335638222867	1.75197716716264e-07	1.62818690861718e-05
GAL3ST3	0.998816012880257	1.24661420879997e-07	1.15853161382887e-05
GAL3ST4	0.999786219791435	2.2519738471977e-08	2.09285509268009e-06
GALC	0.999568477865267	4.54518572541341e-08	4.22403444180549e-06
GALE	0.997969217571458	2.1372949746165e-07	1.98627913807785e-05
GALK1	0.994061399718494	6.2378495521007e-07	5.79709893999496e-05
GALK2	0.994391991101455	5.89157608158621e-07	5.47529227375501e-05
GALM	0.999434028093824	5.96093282844787e-08	5.53974844897293e-06
GALNS	0.997965102940868	2.1416210030676e-07	1.99029950034192e-05
GALNT1	0.99769359040738	2.42704364729839e-07	2.25555490518952e-05
GALNT10	0.999439990450329	5.89815364857854e-08	5.48140508656341e-06
GALNT11	0.999507731343542	5.18486612139779e-08	4.81851664509104e-06
GALNT12	0.999568125983056	4.54889127012994e-08	4.22747816214034e-06
GALNT13	0.999514610740346	5.1124258142351e-08	4.75119478611412e-06
GALNT14	0.999486198958431	5.4115997241187e-08	5.02922982709653e-06
GALNT15	0.999866525977071	1.40608001761498e-08	1.30672997345998e-06
GALNT16	0.998844421924126	1.21671975930141e-07	1.13074943023301e-05
GALNT17	0.999885194523913	1.20942779117871e-08	1.12397269406432e-06
GALNT18	0.999847179117219	1.60987363748199e-08	1.49612405355781e-06
GALNT2	0.999728692147945	2.85789136198204e-08	2.65596001423078e-06
GALNT3	0.999755173283778	2.57897962665182e-08	2.39675547399135e-06
GALNT4	0.999803172524103	2.07341029677079e-08	1.92690838937222e-06
GALNT5	0.999980643471363	2.03922685408923e-09	1.89514026196236e-07
GALNT6	0.999644052695682	3.74930420434304e-08	3.48438788835426e-06
GALNT7	0.998350319680262	1.73653560594079e-07	1.61383640890676e-05
GALNT9	0.999964271846868	3.7639606913202e-09	3.49800878517289e-07
GALNTL5	0.999832514019122	1.76434845239062e-08	1.63968407024035e-06
GALNTL6	0.997608858774352	2.516100344993e-07	2.33831908273065e-05
GALP	0.9973942331209	2.74164756488163e-07	2.54792970870267e-05
GALR1	0.999790793933885	2.20379459045887e-08	2.04808005990035e-06
GALR2	0.999700641160573	3.15332945184913e-08	2.93052319875418e-06
GALR3	0.947368451383595	5.39891578819262e-06	0.00050174421058798
GALT	0.998224977600134	1.86835972145609e-07	1.73634616710736e-05
GAMT	0.997134095173406	3.01495798710166e-07	2.80192871039513e-05
GAN	0.999803421283901	2.0707900811499e-08	1.92447331153465e-06
GANAB	0.997757469622891	2.35989876302405e-07	2.19315430796419e-05
GANC	0.995549929123984	4.67780163360201e-07	4.34728004661936e-05
GAP43	0.999779915672731	2.31837451236075e-08	2.15456405542704e-06
GAPDH	0.999691364265581	3.25103356943322e-08	3.02132379145028e-06
GAPDHS	0.976627325512368	2.43357917522965e-06	0.000226162864931018
GAPT	0.999866554637525	1.40577811464859e-08	1.30644940219069e-06
GAPVD1	0.997938783020917	2.1692927426942e-07	2.01601602510216e-05
GAR1	0.998770734985236	1.29425776288013e-07	1.20280879533972e-05
GAREM1	0.999970511968515	3.10657361070802e-09	2.88707100663992e-07
GAREM2	0.999790268781081	2.20932601481814e-08	2.05322064785809e-06
GARNL3	0.998438175625952	1.64412634466948e-07	1.52795655141946e-05
GARS	0.996588915279695	3.587512611484e-07	3.33402807867475e-05
GART	0.992874747276855	7.47984419507011e-07	6.95133739478627e-05
GAS1	0.999955025566599	4.73803435009107e-09	4.40325687228586e-07
GAS2	0.999603157271748	4.17998299806383e-08	3.88463601195901e-06
GAS2L1	0.999243348233766	7.96845243664799e-08	7.40542181853933e-06
GAS2L2	0.999990918663254	9.5673151189585e-10	8.89131292306242e-08
GAS2L3	0.999537563056274	4.87073345725678e-08	4.52657979744835e-06
GAS6	0.999817427079592	1.92326436970033e-08	1.7873713923038e-06
GAS7	0.999589347776874	4.32540987675975e-08	4.01978739662987e-06
GAS8	0.996619316339047	3.5555932890279e-07	3.30436409450359e-05
GAST	0.989671432677699	1.08251450388071e-06	0.000100602677742728
GATA1	0.999994229377742	6.07944122257513e-10	5.64988334085154e-08
GATA2	0.999871689161236	1.3516920241031e-08	1.25618489748424e-06
GATA3	0.999867027167134	1.40080058974618e-08	1.30182357656048e-06
GATA4	0.999990593391774	9.90999155530267e-10	9.20977671243403e-08
GATA5	0.999986961994499	1.37356937490027e-09	1.27651645021838e-07
GATA6	0.999981459131713	1.9532971349792e-09	1.81528211863811e-07
GATAD1	0.999851561653449	1.56370975115107e-08	1.45322199022977e-06
GATAD2A	0.997407368849011	2.72784479861574e-07	2.53510221085736e-05
GATAD2B	0.997502290850407	2.62809721248994e-07	2.44240253591855e-05
GATB	0.991784187660137	8.61995633550451e-07	8.01089210600271e-05
GATC	0.999024342215022	1.02737234610361e-07	9.54780824518548e-06
GATD1	0.996286461951181	3.90501776906763e-07	3.62909912793581e-05
GATM	0.999947067158267	5.57642654762425e-09	5.18241040573119e-07
GBA	0.99940878476509	6.22672215743083e-08	5.78675777878118e-06
GBA2	0.998393135643106	1.69150163333648e-07	1.57198442247014e-05
GBE1	0.999573201703802	4.49544055841551e-08	4.1778041420099e-06
GBF1	0.999423988248981	6.06664408186053e-08	5.63799041360923e-06
GBGT1	0.999484227684997	5.43235676846082e-08	5.04852023138539e-06
GBP2	0.999643194755372	3.75833954526209e-08	3.49278481502375e-06
GBP3	0.998377513993146	1.70793276067496e-07	1.5872545680678e-05
GBP5	0.999910739856318	9.40330383432821e-09	8.73889025939665e-07
GBP6	0.999990655521724	9.8445371006917e-10	9.14894710340388e-08
GBX1	0.9974030972008	2.73233338298086e-07	2.53927364324729e-05
GBX2	0.999878665559156	1.27820353793123e-08	1.18788892116572e-06
GC	0.999967483849684	3.4255817178275e-09	3.18353881083846e-07
GCA	0.998362541109997	1.72368126232057e-07	1.60189032057092e-05
GCAT	0.999333398304168	7.02043317448144e-08	6.524387190516e-06
GCC1	0.999742180102981	2.71583082037066e-08	2.52393710981285e-06
GCC2	0.996922737982425	3.23696507249556e-07	3.0082493387878e-05
GCDH	0.998443450829842	1.63857748366929e-07	1.52279975884957e-05
GCFC2	0.993590243238938	6.73115704824456e-07	6.25555058091728e-05
GCG	0.999991317745842	9.14687786246164e-10	8.50058269566353e-08
GCGR	0.999951114223309	5.15008236216869e-09	4.78619061797675e-07
GCH1	0.999940871043816	6.22916224894066e-09	5.78902545962005e-07
GCHFR	0.999166689599085	8.77542349138941e-08	8.15537434736759e-06
GCK	0.998451617355952	1.62998725204585e-07	1.51481649118295e-05
GCKR	0.986727309033096	1.38902326213157e-06	0.000129087840501371
GCLC	0.993952539949794	6.35184804432843e-07	5.90304258819209e-05
GCLM	0.998975482739132	1.07879524131808e-07	1.0025703085145e-05
GCM1	0.998202176830413	1.8923378482008e-07	1.75863006029423e-05
GCM2	0.999258741071342	7.80640746163505e-08	7.25482653004561e-06
GCN1	0.989541310079229	1.09608068092519e-06	0.00010186344028449
GCNT1	0.999326807021503	7.08982705545923e-08	6.58887787604769e-06
GCNT2	0.999804432359232	2.06014030148709e-08	1.91457601826414e-06
GCNT3	0.999259471448415	7.79871850313298e-08	7.24768085382984e-06
GCNT4	0.999980510967581	2.05318610490915e-09	1.90811318756043e-07
GCNT7	0.998700386109203	1.36827791051832e-07	1.27159886727519e-05
GCOM1	0.950000718731533	5.13583198533348e-06	0.000477294713658851
GCSAM	0.999816012312893	1.93816647041835e-08	1.80122054841995e-06
GCSH	0.999747388490782	2.66097348220504e-08	2.47295585188498e-06
GDA	0.999752046380353	2.61191402389543e-08	2.42736281034271e-06
GDAP1	0.999829932531203	1.79154032158694e-08	1.66495463099656e-06
GDAP1L1	0.999681163048811	3.35847158330978e-08	3.12117050804017e-06
GDAP2	0.995436085275997	4.7971977088066e-07	4.45823989828411e-05
GDE1	0.999576191830455	4.46395241111148e-08	4.14854086724927e-06
GDF1	0.996973985248523	3.18313987446171e-07	2.9582272925905e-05
GDF10	0.999900697625631	1.04611719225233e-08	9.72201207429595e-07
GDF11	0.998026574903633	2.07698893074315e-07	1.93023416615387e-05
GDF15	0.999900600413202	1.0471412416682e-08	9.73152900113698e-07
GDF2	0.998712577590499	1.35545057023861e-07	1.25967787429237e-05
GDF3	0.9999753648027	2.59533226438207e-09	2.41195267585721e-07
GDF5	0.99971947276923	2.95499244633314e-08	2.7462001824911e-06
GDF5OS	0.999605197269981	4.15849974105408e-08	3.86467070734584e-06
GDF6	0.999980038465961	2.10296405478002e-09	1.9543739538744e-07
GDF7	0.999936054478634	6.73656519715576e-09	6.26057660375714e-07
GDF9	0.998655590075234	1.41540898202981e-07	1.31539977693452e-05
GDI1	0.997569360612471	2.55761207713067e-07	2.3768977012694e-05
GDI2	0.999199530405406	8.42972206919218e-08	7.83409930996316e-06
GDNF	0.999910114020093	9.46923094840868e-09	8.80015913097823e-07
GDPD1	0.998892672239067	1.16594466239752e-07	1.08356197276371e-05
GDPD2	0.999920498102183	8.37534108104314e-09	7.78356074436911e-07
GDPD3	0.975795315893812	2.51914778127343e-06	0.000234115119490062
GDPD4	0.999352956463177	6.81451963920449e-08	6.33302298284886e-06
GDPD5	0.994840484502541	5.42162368033621e-07	5.03854551601748e-05
GDPGP1	0.990768312444292	9.68086338826909e-07	8.99683815995066e-05
GEM	0.999914884520327	8.9666937790707e-09	8.33312996213651e-07
GEMIN2	0.99382264515563	6.48785818366347e-07	6.02944259639719e-05
GEMIN4	0.999629009573512	3.90772871407265e-08	3.63161852444958e-06
GEMIN5	0.994134291289821	6.16151015680863e-07	5.72615349255651e-05
GEMIN6	0.998588652105517	1.48583221980997e-07	1.38084708753034e-05
GEMIN7	0.998885727065568	1.17325340533705e-07	1.09035429848327e-05
GEMIN8	0.998683110765937	1.38645399856238e-07	1.28849067908523e-05
GEN1	0.995797591502005	4.41801346334098e-07	4.10584784889407e-05
GET4	0.985152993314059	1.55254844944955e-06	0.00014428493177691
GFAP	0.998757702725723	1.3079705257247e-07	1.21555264917695e-05
GFER	0.993004480628111	7.34413266566323e-07	6.82521489748995e-05
GFI1	0.999866461400126	1.40676025700861e-08	1.30736214886511e-06
GFI1B	0.999830898530133	1.78136506756602e-08	1.65549833459086e-06
GFM1	0.995090015656003	5.16006149480404e-07	4.79546465043606e-05
GFM2	0.994413946371569	5.86857525375153e-07	5.45391662601843e-05
GFOD1	0.999938199399023	6.51060801939676e-09	6.05058498649702e-07
GFOD2	0.999669973625927	3.47631600683837e-08	3.23068834379687e-06
GFPT1	0.996988748300126	3.16763367201193e-07	2.94381671903719e-05
GFPT2	0.998637030423083	1.43493545499663e-07	1.33354655889717e-05
GFRA1	0.999825571506712	1.83747661860979e-08	1.70764518589922e-06
GFRA2	0.999522288095101	5.03158239113813e-08	4.67606355404021e-06
GFRA3	0.999938661788805	6.46189738799227e-09	6.00531612463638e-07
GFRA4	0.99998981825953	1.07265999110735e-09	9.96868559506908e-08
GFRAL	0.987011742142107	1.35945116274771e-06	0.000126339579509186
GFY	0.999896424998067	1.09112555881771e-08	1.01402939708499e-06
GGA1	0.994547686508215	5.72845515231665e-07	5.3236970552007e-05
GGA2	0.99463895253913	5.63282453216534e-07	5.23482345187317e-05
GGA3	0.996273573125501	3.91854587639433e-07	3.64167137354525e-05
GGACT	0.997708836069112	2.4110189789388e-07	2.24066249921126e-05
GGCT	0.999516158485504	5.0961279307868e-08	4.73604846973166e-06
GGCX	0.996772848465136	3.39437872034336e-07	3.15454053793542e-05
GGH	0.998410379874832	1.67336354729914e-07	1.55512792754151e-05
GGN	0.983505528249182	1.72339211458588e-06	0.000160162160328104
GGNBP2	0.995107599551049	5.14162732603715e-07	4.77833299323182e-05
GGPS1	0.999852482444467	1.55401048059476e-08	1.44420804550553e-06
GGT1	0.999886625173012	1.19435735421276e-08	1.10996709591213e-06
GGT2	0.980748541258787	2.00865459433007e-06	0.000186672816045803
GGT5	0.999405757958929	6.2585912270209e-08	5.81637506082623e-06
GGT6	0.999442084817395	5.87610143203778e-08	5.46091102365516e-06
GGT7	0.99970063373052	3.15340770541549e-08	2.93059592312222e-06
GGTLC1	0.996638378412913	3.53557873708365e-07	3.28576371998487e-05
GGTLC2	0.975516818501967	2.54777374735573e-06	0.000236775452289787
GGTLC3	0.96525192776769	3.59717214184352e-06	0.00033430050911436
GH1	0.994869272767594	5.39145074951481e-07	5.01050452788201e-05
GH2	0.999197874024931	8.44715836524178e-08	7.85030360160282e-06
GHDC	0.998221473098851	1.87204521932145e-07	1.73977125705064e-05
GHITM	0.999070978596262	9.78286834548955e-08	9.09163570587382e-06
GHR	0.999915932203364	8.85632774326319e-09	8.23056211021137e-07
GHRH	0.999126993256364	9.19327510797075e-08	8.54370162960271e-06
GHRHR	0.999009748964116	1.04273149739498e-07	9.69054737174947e-06
GHRL	0.99849336288269	1.58607473620772e-07	1.47400672222467e-05
GHSR	0.986132982543137	1.45078701751884e-06	0.000134827809025701
GID4	0.999916454399415	8.80131802057664e-09	8.17943923486593e-07
GID8	0.999692312761886	3.24104406232167e-08	3.01204011754893e-06
GIGYF1	0.997981336837911	2.12455295154655e-07	1.97443743400736e-05
GIGYF2	0.993579877533105	6.74200745959743e-07	6.26563432975201e-05
GIMAP1	0.999854274228514	1.53513646739996e-08	1.42666762216394e-06
GIMAP1-GIMAP5	0.998132325389916	1.96579277903466e-07	1.82689485220974e-05
GIMAP4	0.999897895129677	1.07563903940608e-08	9.99637115816335e-07
GIMAP5	0.99919842061901	8.44140451156637e-08	7.84495630061968e-06
GIMAP6	0.999913509695468	9.11152172831304e-09	8.46772473618835e-07
GIMAP7	0.999941505080964	6.16236917494251e-09	5.72695181465001e-07
GIMAP8	0.999961994768536	4.00384631954387e-09	3.72094470395073e-07
GIMD1	0.999966823169225	3.49518335688968e-09	3.24822257479578e-07
GIN1	0.984723545139688	1.59711017949459e-06	0.000148426242910672
GINM1	0.999580247974565	4.42123819588781e-08	4.10884473002639e-06
GINS1	0.999343650377398	6.91249710480473e-08	6.4240776094843e-06
GINS2	0.999689489717307	3.27077617335962e-08	3.03967143310765e-06
GINS3	0.999763095888218	2.49553360727571e-08	2.31920553848367e-06
GINS4	0.985827816596808	1.4824860948151e-06	0.000137773739123216
GIP	0.999745511961408	2.68073805848257e-08	2.49132391338293e-06
GIPC1	0.997991009864077	2.11438275941838e-07	1.96498584183391e-05
GIPC2	0.999112042192883	9.35064867871382e-08	8.68995558339207e-06
GIPC3	0.999886665551643	1.19393200599331e-08	1.10957180171795e-06
GIPR	0.999690779075313	3.25719675408015e-08	3.02705150111774e-06
GIT1	0.99423631776974	6.05464835001507e-07	5.62684226972006e-05
GIT2	0.998992297570814	1.06109850094072e-07	9.86123974882035e-06
GJA1	0.999974095119379	2.72909240304642e-09	2.5362616627265e-07
GJA10	0.999910166704064	9.46368109204711e-09	8.79500141337667e-07
GJA3	0.999985788846072	1.49716107766401e-09	1.3913754770512e-07
GJA4	0.999861281497242	1.46132407655084e-08	1.3580706274503e-06
GJA5	0.999884236390974	1.2195207376677e-08	1.13335249857933e-06
GJA8	0.999962855745939	3.91314414380229e-09	3.63665131366374e-07
GJB1	0.999910342010644	9.44521387257531e-09	8.77783904074641e-07
GJB2	0.999993021336922	7.35212676675785e-10	6.8326441556974e-08
GJB3	0.999992724453642	7.66489664096399e-10	7.12331450468204e-08
GJB4	0.999990321271661	1.01966724608238e-09	9.47620147302383e-08
GJB5	0.999997319829009	2.82360661529526e-10	2.62409774069952e-08
GJB6	0.999992671608846	7.72056921812009e-10	7.17505339888312e-08
GJC1	0.999812232674101	1.97797827238707e-08	1.83821934953955e-06
GJC2	0.999897336673327	1.08152187940714e-08	1.00510428927884e-06
GJC3	0.999343762505089	6.91131659383178e-08	6.42298051041949e-06
GJD2	0.999964889586055	3.69888301457201e-09	3.43752933183833e-07
GJD3	0.995286884208323	4.9536547212852e-07	4.60364205548891e-05
GJD4	0.999863242375199	1.44066870497887e-08	1.33887471199179e-06
GJE1	0.999949712315152	5.29776869175058e-09	4.92344180647049e-07
GK	0.993223141269597	7.1153559031577e-07	6.61260292018285e-05
GK2	0.9998650015232	1.42213826912558e-08	1.32165358968906e-06
GK3P	0.701182688351893	2.67774356065957e-05	0.00248854099917338
GK5	0.99771522484233	2.40430368616647e-07	2.23442169197681e-05
GKAP1	0.998482957743981	1.59702017216199e-07	1.48417878146372e-05
GKN1	0.985447028669001	1.52202663755991e-06	0.000141448409961591
GKN2	0.996509384323945	3.67101082717639e-07	3.41162652243953e-05
GLA	0.998436533296064	1.6458538662759e-07	1.52956201073517e-05
GLB1	0.997348773027744	2.78941473875555e-07	2.59232177534651e-05
GLB1L	0.998943326656785	1.11263702479795e-07	1.03402091749442e-05
GLB1L2	0.999816081763302	1.93743493193121e-08	1.80054069858502e-06
GLB1L3	0.999258117137552	7.81297584658112e-08	7.26093080958783e-06
GLCCI1	0.999782947612715	2.28643943758838e-08	2.12488543195828e-06
GLCE	0.999910238400806	9.45612838409141e-09	8.78798236058958e-07
GLDC	0.996487157421684	3.69434528742727e-07	3.43331222897282e-05
GLDN	0.999275109975387	7.63408440622369e-08	7.09467938421946e-06
GLE1	0.999418964806276	6.1195363756373e-08	5.68714547219571e-06
GLG1	0.999411239383542	6.20087754874059e-08	5.76273928452424e-06
GLI1	0.999836014255814	1.72747891407204e-08	1.60541963989147e-06
GLI2	0.999259383331615	7.79964614264639e-08	7.24854294869041e-06
GLI3	0.999759409502076	2.53436110440342e-08	2.35528958324327e-06
GLIPR1	0.997959806209729	2.14718983872774e-07	1.99547485621301e-05
GLIPR1L1	0.999581542217856	4.40760881464349e-08	4.09617836625723e-06
GLIPR1L2	0.998092274062696	2.00790795214741e-07	1.86603427411635e-05
GLIPR2	0.999887861415761	1.18133477357811e-08	1.09786465776215e-06
GLIS1	0.999776695957355	2.35228729770055e-08	2.18608064945573e-06
GLIS2	0.999721831253384	2.9301523144801e-08	2.7231151912883e-06
GLIS3	0.999859133139025	1.48395426926287e-08	1.37910182820099e-06
GLMN	0.9938613963701	6.44728445284176e-07	5.9917357023829e-05
GLMP	0.999662358488828	3.55651612175914e-08	3.30522172221701e-06
GLO1	0.999852675514701	1.55197674934081e-08	1.44231801253856e-06
GLOD4	0.981914505526001	1.88811124302723e-06	0.000175470209631132
GLOD5	0.981622530940255	1.91831051150694e-06	0.000178276756115302
GLP1R	0.999915692614628	8.88156674087955e-09	8.25401778433532e-07
GLP2R	0.985622138844011	1.50384531292447e-06	0.000139758742121873
GLRA1	0.999635884833854	3.835323179715e-08	3.56432898131959e-06
GLRA2	0.999055284104765	9.94805785054316e-08	9.24515333989917e-06
GLRA3	0.999929664760056	7.40968883487146e-09	6.88613903422216e-07
GLRA4	0.997096628909214	3.05431553828522e-07	2.83850535693676e-05
GLRB	0.997617250926863	2.50728015862245e-07	2.33012210833551e-05
GLRX	0.999126854942995	9.19473099304846e-08	8.54505464553717e-06
GLRX3	0.997163506986679	2.9840604372252e-07	2.7732143029473e-05
GLRX5	0.999557914752291	4.65642149205109e-08	4.32741057158849e-06
GLS	0.995828586545855	4.38549632221079e-07	4.07562828639852e-05
GLS2	0.993676509867326	6.64085215860156e-07	6.17162640550181e-05
GLT1D1	0.999692759717656	3.23633674724887e-08	3.00766540940779e-06
GLT6D1	0.999957635339977	4.46310183737726e-09	4.1477503928956e-07
GLT8D1	0.999698271064057	3.17829135869593e-08	2.95372136063885e-06
GLT8D2	0.99978886313781	2.22413161401807e-08	2.06698012100842e-06
GLTP	0.99965124846152	3.673522173011e-08	3.41396042295351e-06
GLTPD2	0.992815063357385	7.54227242450075e-07	7.00935460402406e-05
GLUD1	0.999501936080095	5.24589007660132e-08	4.87522880255331e-06
GLUD2	0.745704635116771	2.33841443934558e-05	0.00217318801205039
GLUL	0.999491438413461	5.35642929936232e-08	4.97795760448151e-06
GLYAT	0.998405141995203	1.67887296541197e-07	1.56024806415831e-05
GLYATL3	0.997116259000944	3.03369470920872e-07	2.81934154328868e-05
GLYCTK	0.998976714079047	1.07749932987231e-07	1.00136596288131e-05
GLYR1	0.995932095771128	4.27689665662037e-07	3.97470199745556e-05
GM2A	0.996095234007896	4.10571259310708e-07	3.81561336525174e-05
GMCL1	0.996677713179494	3.49427731315542e-07	3.24738054981142e-05
GMDS	0.998468802672221	1.61191007706593e-07	1.49801660349106e-05
GMEB1	0.997825767220849	2.28810486205402e-07	2.12643318175952e-05
GMEB2	0.999122890864343	9.23645675768442e-08	8.58383217358129e-06
GMFB	0.998709379103886	1.35881589229338e-07	1.26280541123495e-05
GMFG	0.99959122602701	4.3056302666355e-08	4.00140536353864e-06
GMIP	0.996144606872529	4.05389917760975e-07	3.76746095414463e-05
GMNC	0.999957572346091	4.46973808005757e-09	4.15391773551683e-07
