gene_id	coeff_KF_JAX	stderr_coef	proberr_coef
GSTM5P1	NA	NA	NA
GSTO1	NA	NA	NA
GSTO2	NA	NA	NA
GSTO3P	NA	NA	NA
GSTP1	NA	NA	NA
GSTP1P1	NA	NA	NA
GSTT2	NA	NA	NA
GSTT2B	NA	NA	NA
GSTTP1	NA	NA	NA
GSTZ1	NA	NA	NA
GSX1	NA	NA	NA
GSX2	NA	NA	NA
GTDC1	NA	NA	NA
GTF2A1	NA	NA	NA
GTF2A1L	NA	NA	NA
GTF2A2	0.997316671171967	9.46098256331383e-08	1.51883461640986e-05
GTF2B	NA	NA	NA
GTF2E1	NA	NA	NA
GTF2E2	NA	NA	NA
GTF2F1	0.992498258466422	2.6386115910747e-07	4.23593912890673e-05
GTF2F2	0.999689349903614	1.09660303856952e-08	1.7604499789462e-06
GTF2F2P1	NA	NA	NA
GTF2F2P2	NA	NA	NA
GTF2H1	0.997170003354146	9.97737680181713e-08	1.60173482681662e-05
GTF2H2	NA	NA	NA
GTF2H2B	NA	NA	NA
GTF2H2C	NA	NA	NA
GTF2H3	0.972082087084477	9.71903967827425e-07	0.000156026224579082
GTF2H4	NA	NA	NA
GTF2H5	NA	NA	NA
GTF2I	0.989576716958175	3.66083908598348e-07	5.87698908827752e-05
GTF2IP1	0.979465731552769	7.17534259175934e-07	0.000115190559120393
GTF2IP11	NA	NA	NA
GTF2IP12	NA	NA	NA
GTF2IP13	NA	NA	NA
GTF2IP14	NA	NA	NA
GTF2IP2	NA	NA	NA
GTF2IP20	NA	NA	NA
GTF2IP22	NA	NA	NA
GTF2IP23	NA	NA	NA
GTF2IP3	NA	NA	NA
GTF2IP4	0.99444900227019	1.95438177584784e-07	3.13749938230364e-05
GTF2IP5	NA	NA	NA
GTF2IP6	NA	NA	NA
GTF2IP7	NA	NA	NA
GTF2IP8	NA	NA	NA
GTF2IP9	NA	NA	NA
GTF2IRD1	NA	NA	NA
GTF2IRD1P1	NA	NA	NA
GTF2IRD2	NA	NA	NA
GTF2IRD2B	NA	NA	NA
GTF2IRD2P1	NA	NA	NA
GTF3A	0.998908010249837	3.85324646715231e-08	6.18587348692885e-06
GTF3AP1	NA	NA	NA
GTF3AP2	NA	NA	NA
GTF3AP5	NA	NA	NA
GTF3AP6	NA	NA	NA
GTF3C1	0.996436880533801	1.25574479453261e-07	2.01593085131379e-05
GTF3C2	0.995489218024239	1.58897344963449e-07	2.55088503092614e-05
GTF3C2-AS1	NA	NA	NA
GTF3C3	NA	NA	NA
GTF3C4	NA	NA	NA
GTF3C5	0.999557885038215	1.56057487983758e-08	2.50529491322385e-06
GTF3C6	0.998894030503295	3.90254876585733e-08	6.2650217545011e-06
GTPBP1	NA	NA	NA
GTPBP10	NA	NA	NA
GTPBP2	0.999593371927136	1.43533893400924e-08	2.30424529869388e-06
GTPBP3	NA	NA	NA
GTPBP4	0.989654265057229	3.63374446653659e-07	5.83349228901909e-05
GTPBP6	NA	NA	NA
GTPBP8	NA	NA	NA
GTSCR1	NA	NA	NA
GTSE1	NA	NA	NA
GTSE1-AS1	NA	NA	NA
GTSF1	NA	NA	NA
GTSF1L	NA	NA	NA
GUCA1A	NA	NA	NA
GUCA1B	NA	NA	NA
GUCA1C	NA	NA	NA
GUCA2A	NA	NA	NA
GUCA2B	NA	NA	NA
GUCD1	0.999250753609843	2.64427942762649e-08	4.24503808485282e-06
GUCY1A2	NA	NA	NA
GUCY1A3	NA	NA	NA
GUCY1B2	NA	NA	NA
GUCY1B3	NA	NA	NA
GUCY2C	NA	NA	NA
GUCY2D	NA	NA	NA
GUCY2EP	NA	NA	NA
GUCY2F	NA	NA	NA
GUCY2GP	NA	NA	NA
GUF1	NA	NA	NA
GUK1	0.996389826076802	1.27229813773465e-07	2.04250503692751e-05
GULOP	NA	NA	NA
GULP1	NA	NA	NA
GUSB	0.999133472344091	3.05801518436734e-08	4.9092356829133e-06
GUSBP1	NA	NA	NA
GUSBP10	NA	NA	NA
GUSBP11	NA	NA	NA
GUSBP12	NA	NA	NA
GUSBP2	NA	NA	NA
GUSBP3	NA	NA	NA
GUSBP4	NA	NA	NA
GUSBP5	NA	NA	NA
GUSBP6	NA	NA	NA
GUSBP8	NA	NA	NA
GUSBP9	NA	NA	NA
GVINP1	NA	NA	NA
GVQW2	NA	NA	NA
GXYLT1	NA	NA	NA
GXYLT1P1	NA	NA	NA
GXYLT1P2	NA	NA	NA
GXYLT1P3	NA	NA	NA
GXYLT1P4	NA	NA	NA
GXYLT1P5	NA	NA	NA
GXYLT1P6	NA	NA	NA
GXYLT2	NA	NA	NA
GYG1	NA	NA	NA
GYG1P1	NA	NA	NA
GYG1P2	NA	NA	NA
GYG1P3	NA	NA	NA
GYG2	NA	NA	NA
GYG2-AS1	NA	NA	NA
GYG2P1	NA	NA	NA
GYPA	NA	NA	NA
GYPB	NA	NA	NA
GYPC	NA	NA	NA
GYPE	NA	NA	NA
GYS1	NA	NA	NA
GYS2	NA	NA	NA
GZF1	NA	NA	NA
GZMA	NA	NA	NA
GZMAP1	NA	NA	NA
GZMB	NA	NA	NA
GZMH	NA	NA	NA
GZMK	NA	NA	NA
GZMM	NA	NA	NA
H19	NA	NA	NA
H19_1	NA	NA	NA
H19_2	NA	NA	NA
H19_3	NA	NA	NA
H1F0	NA	NA	NA
H1FNT	NA	NA	NA
H1FOO	NA	NA	NA
H1FX	0.99904141877753	3.3827206026343e-08	5.43050694210794e-06
H1FX-AS1	NA	NA	NA
H2AFB1	NA	NA	NA
H2AFB2	NA	NA	NA
H2AFB3	NA	NA	NA
H2AFJ	NA	NA	NA
H2AFV	0.998582774802301	5.00007390929487e-08	8.02695204987759e-06
H2AFX	NA	NA	NA
H2AFY	0.999643913520136	1.25696611027189e-08	2.01789151090697e-06
H2AFY2	NA	NA	NA
H2AFZ	0.998834206496964	4.11352198061773e-08	6.60371112378066e-06
H2AFZP1	NA	NA	NA
H2AFZP3	NA	NA	NA
H2AFZP4	NA	NA	NA
H2AFZP5	NA	NA	NA
H2AFZP6	NA	NA	NA
H2BFM	NA	NA	NA
H2BFS	NA	NA	NA
H2BFWT	NA	NA	NA
H3F3A	0.99958216042377	1.47490566754165e-08	2.36776441433025e-06
H3F3AP1	NA	NA	NA
H3F3AP3	NA	NA	NA
H3F3AP4	0.896342993897651	3.47001195612546e-06	0.000557064157242609
H3F3AP5	NA	NA	NA
H3F3AP6	NA	NA	NA
H3F3B	0.997988758894974	7.09369636928041e-08	1.13879837869506e-05
H3F3BP1	NA	NA	NA
H3F3BP2	NA	NA	NA
H3F3C	NA	NA	NA
H6PD	NA	NA	NA
HAAO	NA	NA	NA
HABP2	NA	NA	NA
HABP4	NA	NA	NA
HACD1	NA	NA	NA
HACD2	NA	NA	NA
HACD3	0.999716725090519	9.99981595619869e-09	1.60533713389303e-06
HACD4	NA	NA	NA
HACE1	NA	NA	NA
HACL1	NA	NA	NA
HADH	0.99926864344525	2.58116478443967e-08	4.14371593968132e-06
HADHA	0.9986547463517	4.74632394651468e-08	7.61959031466234e-06
HADHAP1	NA	NA	NA
HADHAP2	NA	NA	NA
HADHB	0.999266687305353	2.58806602490078e-08	4.154794961166e-06
HAGH	NA	NA	NA
HAGHL	NA	NA	NA
HAGLR	NA	NA	NA
HAGLROS	NA	NA	NA
HAL	NA	NA	NA
Hammerhead_HH10	NA	NA	NA
Hammerhead_HH9	NA	NA	NA
HAMP	NA	NA	NA
HAND1	NA	NA	NA
HAND2	NA	NA	NA
HAND2-AS1	NA	NA	NA
HAO1	NA	NA	NA
HAO2	NA	NA	NA
HAO2-IT1	NA	NA	NA
HAP1	NA	NA	NA
HAPLN1	NA	NA	NA
HAPLN2	NA	NA	NA
HAPLN3	NA	NA	NA
HAPLN4	NA	NA	NA
HAR1A	NA	NA	NA
HAR1B	NA	NA	NA
HARBI1	NA	NA	NA
HARS	0.998525737193969	5.20115831316229e-08	8.34976625164798e-06
HARS2	NA	NA	NA
HAS1	NA	NA	NA
HAS2	NA	NA	NA
HAS2-AS1	NA	NA	NA
HAS3	NA	NA	NA
HASPIN	NA	NA	NA
HAT1	0.998479329275697	5.36475958401627e-08	8.6124062806289e-06
HAUS1	NA	NA	NA
HAUS1P1	NA	NA	NA
HAUS1P2	NA	NA	NA
HAUS1P3	NA	NA	NA
HAUS2	NA	NA	NA
HAUS3	NA	NA	NA
HAUS4	0.997782147044051	7.82161248440109e-08	1.25565560637614e-05
HAUS4P1	NA	NA	NA
HAUS5	NA	NA	NA
HAUS6	NA	NA	NA
HAUS6P1	NA	NA	NA
HAUS6P2	NA	NA	NA
HAUS6P3	NA	NA	NA
HAUS7	0.990154905352308	3.45877407971372e-07	5.5526006600844e-05
HAUS8	NA	NA	NA
HAUS8P1	NA	NA	NA
HAVCR1	NA	NA	NA
HAVCR2	NA	NA	NA
HAX1	0.999269195913152	2.57921568119307e-08	4.14058691427399e-06
HBA1	NA	NA	NA
HBA2	NA	NA	NA
HBB	NA	NA	NA
HBBP1	NA	NA	NA
HBD	NA	NA	NA
HBE1	NA	NA	NA
HBEGF	NA	NA	NA
HBG1	NA	NA	NA
HBG2	NA	NA	NA
HBM	NA	NA	NA
HBP1	0.993825650011872	2.17317069949175e-07	3.4887358302028e-05
HBQ1	NA	NA	NA
HBS1L	0.998681733588543	4.65117037950743e-08	7.466833948737e-06
HBZ	NA	NA	NA
HBZP1	NA	NA	NA
HCAR1	NA	NA	NA
HCAR2	NA	NA	NA
HCAR3	NA	NA	NA
HCCAT5	NA	NA	NA
HCCS	NA	NA	NA
HCFC1	0.998598465360818	4.94475529412998e-08	7.9381453883263e-06
HCFC1-AS1	NA	NA	NA
HCFC1R1	0.999531267751496	1.65450640285194e-08	2.65608945044191e-06
HCFC2	NA	NA	NA
HCFC2P1	NA	NA	NA
HCG11	NA	NA	NA
HCG14	NA	NA	NA
HCG15	NA	NA	NA
HCG17	NA	NA	NA
HCG18	0.994856900127752	1.81114042299812e-07	2.90754448728761e-05
HCG20	NA	NA	NA
HCG2040054	NA	NA	NA
HCG21	NA	NA	NA
HCG22	NA	NA	NA
HCG23	NA	NA	NA
HCG24	NA	NA	NA
HCG25	NA	NA	NA
HCG27	NA	NA	NA
HCG4	NA	NA	NA
HCG4B	NA	NA	NA
HCG4P8	NA	NA	NA
HCG9	NA	NA	NA
HCK	NA	NA	NA
HCLS1	NA	NA	NA
HCN1	NA	NA	NA
HCN2	NA	NA	NA
HCN3	NA	NA	NA
HCN4	NA	NA	NA
HCP5	NA	NA	NA
HCP5B	NA	NA	NA
HCRT	NA	NA	NA
HCRTR1	NA	NA	NA
HCRTR2	NA	NA	NA
HCST	NA	NA	NA
HDAC1	NA	NA	NA
HDAC10	NA	NA	NA
HDAC11	NA	NA	NA
HDAC11-AS1	NA	NA	NA
HDAC1P1	NA	NA	NA
HDAC1P2	NA	NA	NA
HDAC2	0.998826427341412	4.14095474578197e-08	6.6477507709066e-06
HDAC2-AS2	NA	NA	NA
HDAC3	0.993270283065516	2.36798206096422e-07	3.80147949873217e-05
HDAC4	NA	NA	NA
HDAC5	NA	NA	NA
HDAC6	0.995690688647136	1.51815642942259e-07	2.43719774632432e-05
HDAC7	NA	NA	NA
HDAC8	0.986801274442461	4.62915632656649e-07	7.43149332166108e-05
HDAC9	NA	NA	NA
HDC	NA	NA	NA
HDDC2	NA	NA	NA
HDDC3	NA	NA	NA
HDGF	0.998799610589663	4.23552091148485e-08	6.7995641423503e-06
HDGFL1	NA	NA	NA
HDGFL2	0.995168688507049	1.70161019191485e-07	2.73170830388979e-05
HDGFL3	NA	NA	NA
HDGFP1	NA	NA	NA
HDHD2	NA	NA	NA
HDHD3	NA	NA	NA
HDHD5	NA	NA	NA
HDHD5-AS1	NA	NA	NA
HDLBP	0.995645298409889	1.53411237012498e-07	2.46281288187075e-05
HDX	NA	NA	NA
HEATR1	NA	NA	NA
HEATR3	NA	NA	NA
HEATR4	NA	NA	NA
HEATR5A	NA	NA	NA
HEATR5B	NA	NA	NA
HEATR6	NA	NA	NA
HEATR9	NA	NA	NA
HEBP1	NA	NA	NA
HEBP2	NA	NA	NA
HECA	NA	NA	NA
HECTD1	0.994593593162745	1.90361256171804e-07	3.05599617758655e-05
HECTD2	NA	NA	NA
HECTD3	NA	NA	NA
HECTD4	NA	NA	NA
HECW1	NA	NA	NA
HECW1-IT1	NA	NA	NA
HECW2	NA	NA	NA
HEG1	NA	NA	NA
HEIH	NA	NA	NA
HELB	NA	NA	NA
HELLPAR	NA	NA	NA
HELLS	0.984049518621488	5.58652466120916e-07	8.96842054626917e-05
HELQ	NA	NA	NA
HELT	NA	NA	NA
HELZ	NA	NA	NA
HELZ2	NA	NA	NA
HEMGN	NA	NA	NA
HEMK1	NA	NA	NA
HENMT1	NA	NA	NA
HEPACAM	NA	NA	NA
HEPACAM2	NA	NA	NA
HEPH	NA	NA	NA
HEPHL1	NA	NA	NA
HEPN1	NA	NA	NA
HERC1	0.989420228199429	3.71550840802682e-07	5.96475339628614e-05
HERC2	0.977019805842154	8.02010644544567e-07	0.000128752116549384
HERC2P10	NA	NA	NA
HERC2P11	NA	NA	NA
HERC2P2	NA	NA	NA
HERC2P3	NA	NA	NA
HERC2P4	NA	NA	NA
HERC2P5	NA	NA	NA
HERC2P8	NA	NA	NA
HERC2P9	NA	NA	NA
HERC3	NA	NA	NA
HERC4	NA	NA	NA
HERC5	NA	NA	NA
HERC6	NA	NA	NA
HERPUD1	0.997990204097653	7.08860423161351e-08	1.13798090388118e-05
HERPUD2	NA	NA	NA
HES1	NA	NA	NA
HES2	NA	NA	NA
HES3	NA	NA	NA
HES4	NA	NA	NA
HES5	NA	NA	NA
HES6	NA	NA	NA
HES7	NA	NA	NA
HESX1	NA	NA	NA
HEXA	0.999473273604994	1.85915716233079e-08	2.98462896067877e-06
HEXA-AS1	NA	NA	NA
HEXB	0.998187270494387	6.39417635744495e-08	1.02649976681864e-05
HEXDC	NA	NA	NA
HEXIM1	NA	NA	NA
HEXIM2	NA	NA	NA
HEY1	NA	NA	NA
HEY2	NA	NA	NA
HEYL	NA	NA	NA
HFE	NA	NA	NA
HFE2	NA	NA	NA
HFM1	NA	NA	NA
HGD	NA	NA	NA
HGF	NA	NA	NA
HGFAC	NA	NA	NA
HGH1	NA	NA	NA
HGNC:18790	NA	NA	NA
HGNC:24955	NA	NA	NA
HGS	0.990615816706004	3.29761045260154e-07	5.29387394314349e-05
HGSNAT	NA	NA	NA
HHAT	NA	NA	NA
HHATL	NA	NA	NA
HHATL-AS1	NA	NA	NA
HHEX	NA	NA	NA
HHIP	NA	NA	NA
HHIP-AS1	NA	NA	NA
HHIPL1	NA	NA	NA
HHIPL2	NA	NA	NA
HHLA1	NA	NA	NA
HHLA2	NA	NA	NA
HHLA3	NA	NA	NA
HIBADH	0.99949957968048	1.76632929413736e-08	2.83560619413607e-06
HIBCH	NA	NA	NA
HIC1	NA	NA	NA
HIC2	NA	NA	NA
HID1	NA	NA	NA
HID1-AS1	NA	NA	NA
HIF1A	0.999078708255476	3.25119105805957e-08	5.21935379385528e-06
HIF1A-AS1	NA	NA	NA
HIF1A-AS2	NA	NA	NA
HIF1AN	NA	NA	NA
HIF1AP1	NA	NA	NA
HIF3A	NA	NA	NA
HIGD1A	0.999454542406708	1.92525360577287e-08	3.09073798862547e-06
HIGD1AP1	NA	NA	NA
HIGD1AP10	NA	NA	NA
HIGD1AP11	NA	NA	NA
HIGD1AP12	NA	NA	NA
HIGD1AP13	NA	NA	NA
HIGD1AP14	NA	NA	NA
HIGD1AP15	NA	NA	NA
HIGD1AP16	NA	NA	NA
HIGD1AP17	NA	NA	NA
HIGD1AP18	NA	NA	NA
HIGD1AP2	NA	NA	NA
HIGD1AP3	NA	NA	NA
HIGD1AP4	NA	NA	NA
HIGD1AP5	NA	NA	NA
HIGD1AP6	NA	NA	NA
HIGD1AP8	NA	NA	NA
HIGD1AP9	NA	NA	NA
HIGD1B	NA	NA	NA
HIGD1C	NA	NA	NA
HIGD2A	0.999099384893011	3.17825714307309e-08	5.10226811691798e-06
HIGD2B	NA	NA	NA
HIKESHI	NA	NA	NA
HILPDA	NA	NA	NA
HILS1	NA	NA	NA
HINFP	NA	NA	NA
HINT1	0.998178008937836	6.42681555023373e-08	1.03173955407409e-05
HINT1P1	NA	NA	NA
HINT1P2	NA	NA	NA
HINT2	0.997861981828493	7.54036368682575e-08	1.21050486154362e-05
HINT2P1	NA	NA	NA
HINT3	NA	NA	NA
HIP1	NA	NA	NA
HIP1R	NA	NA	NA
HIPK1	NA	NA	NA
HIPK1-AS1	NA	NA	NA
HIPK2	NA	NA	NA
HIPK3	NA	NA	NA
HIPK4	NA	NA	NA
HIRA	NA	NA	NA
HIRAP1	NA	NA	NA
HIRIP3	0.998999008887889	3.53230518467774e-08	5.67064504591309e-06
HIST1H1A	NA	NA	NA
HIST1H1B	NA	NA	NA
HIST1H1C	NA	NA	NA
HIST1H1D	NA	NA	NA
HIST1H1E	NA	NA	NA
HIST1H1PS1	NA	NA	NA
HIST1H1T	NA	NA	NA
HIST1H2AA	NA	NA	NA
HIST1H2AB	NA	NA	NA
HIST1H2AC	NA	NA	NA
HIST1H2AD	NA	NA	NA
HIST1H2AE	NA	NA	NA
HIST1H2AG	NA	NA	NA
HIST1H2AH	NA	NA	NA
HIST1H2AI	NA	NA	NA
HIST1H2AJ	NA	NA	NA
HIST1H2AK	NA	NA	NA
HIST1H2AL	NA	NA	NA
HIST1H2AM	NA	NA	NA
HIST1H2APS2	NA	NA	NA
HIST1H2APS3	NA	NA	NA
HIST1H2APS4	NA	NA	NA
HIST1H2APS5	NA	NA	NA
HIST1H2APS6	NA	NA	NA
HIST1H2BA	NA	NA	NA
HIST1H2BB	NA	NA	NA
HIST1H2BC	NA	NA	NA
HIST1H2BD	NA	NA	NA
HIST1H2BE	NA	NA	NA
HIST1H2BF	NA	NA	NA
HIST1H2BG	NA	NA	NA
HIST1H2BH	NA	NA	NA
HIST1H2BI	NA	NA	NA
HIST1H2BJ	NA	NA	NA
HIST1H2BK	NA	NA	NA
HIST1H2BL	NA	NA	NA
HIST1H2BM	NA	NA	NA
HIST1H2BN	NA	NA	NA
HIST1H2BO	NA	NA	NA
HIST1H2BPS1	NA	NA	NA
HIST1H2BPS2	NA	NA	NA
HIST1H2BPS3	NA	NA	NA
HIST1H3A	NA	NA	NA
HIST1H3B	NA	NA	NA
HIST1H3C	NA	NA	NA
HIST1H3D	NA	NA	NA
HIST1H3E	NA	NA	NA
HIST1H3F	NA	NA	NA
HIST1H3G	NA	NA	NA
HIST1H3H	NA	NA	NA
HIST1H3I	NA	NA	NA
HIST1H3J	NA	NA	NA
HIST1H3PS1	NA	NA	NA
HIST1H4A	NA	NA	NA
HIST1H4B	NA	NA	NA
HIST1H4C	NA	NA	NA
HIST1H4D	NA	NA	NA
HIST1H4E	NA	NA	NA
HIST1H4F	NA	NA	NA
HIST1H4G	NA	NA	NA
HIST1H4H	NA	NA	NA
HIST1H4I	NA	NA	NA
HIST1H4J	NA	NA	NA
HIST1H4K	NA	NA	NA
HIST1H4L	NA	NA	NA
HIST2H2AA3	NA	NA	NA
HIST2H2AA4	NA	NA	NA
HIST2H2AB	NA	NA	NA
HIST2H2AC	NA	NA	NA
HIST2H2BA	NA	NA	NA
HIST2H2BB	NA	NA	NA
HIST2H2BC	NA	NA	NA
HIST2H2BE	NA	NA	NA
HIST2H2BF	NA	NA	NA
HIST2H3A	NA	NA	NA
HIST2H3C	NA	NA	NA
HIST2H3D	NA	NA	NA
HIST2H3DP1	NA	NA	NA
HIST2H3PS2	NA	NA	NA
HIST2H4A	NA	NA	NA
HIST2H4B	NA	NA	NA
HIST3H2A	NA	NA	NA
HIST3H2BA	NA	NA	NA
HIST3H2BB	NA	NA	NA
HIST3H3	NA	NA	NA
HIST4H4	NA	NA	NA
HIVEP1	NA	NA	NA
HIVEP2	NA	NA	NA
HIVEP3	NA	NA	NA
HJURP	NA	NA	NA
HK1	NA	NA	NA
HK2	NA	NA	NA
HK2P1	NA	NA	NA
HK3	NA	NA	NA
HKDC1	NA	NA	NA
HKR1	NA	NA	NA
HLA-A	NA	NA	NA
HLA-B	NA	NA	NA
HLA-C	NA	NA	NA
HLA-DMA	NA	NA	NA
HLA-DMB	NA	NA	NA
HLA-DOA	NA	NA	NA
HLA-DOB	NA	NA	NA
HLA-DPA1	NA	NA	NA
HLA-DPA2	NA	NA	NA
HLA-DPA3	NA	NA	NA
HLA-DPB1	NA	NA	NA
HLA-DPB2	NA	NA	NA
HLA-DQA1	NA	NA	NA
HLA-DQA2	NA	NA	NA
HLA-DQB1	NA	NA	NA
HLA-DQB1-AS1	NA	NA	NA
HLA-DQB2	NA	NA	NA
HLA-DQB3	NA	NA	NA
HLA-DRA	NA	NA	NA
HLA-DRB1	NA	NA	NA
HLA-DRB5	NA	NA	NA
HLA-DRB6	NA	NA	NA
HLA-DRB9	NA	NA	NA
HLA-E	NA	NA	NA
HLA-F	NA	NA	NA
HLA-F-AS1	NA	NA	NA
HLA-G	NA	NA	NA
HLA-H	NA	NA	NA
HLA-J	NA	NA	NA
HLA-K	NA	NA	NA
HLA-L	NA	NA	NA
HLA-N	NA	NA	NA
HLA-P	NA	NA	NA
HLA-S	NA	NA	NA
HLA-T	NA	NA	NA
HLA-U	NA	NA	NA
HLA-V	NA	NA	NA
HLA-W	NA	NA	NA
HLA-Z	NA	NA	NA
HLCS	NA	NA	NA
HLCS-IT1	NA	NA	NA
HLF	NA	NA	NA
HLFP1	NA	NA	NA
HLTF	0.998812811471046	4.1889698511963e-08	6.72483262125967e-06
HLTF-AS1	NA	NA	NA
HLX	NA	NA	NA
HLX-AS1	NA	NA	NA
HM13	0.998486401522726	5.33982836851614e-08	8.57238253798128e-06
HM13-AS1	NA	NA	NA
HM13-IT1	NA	NA	NA
HMBOX1	NA	NA	NA
HMBOX1-IT1	NA	NA	NA
HMBS	NA	NA	NA
HMCES	0.999416261782536	2.0603299050664e-08	3.30758497872466e-06
HMCN1	NA	NA	NA
HMCN2	NA	NA	NA
HMG20A	NA	NA	NA
HMG20B	NA	NA	NA
HMGA1	NA	NA	NA
HMGA1P1	NA	NA	NA
HMGA1P2	NA	NA	NA
HMGA1P4	NA	NA	NA
HMGA1P5	NA	NA	NA
HMGA1P6	NA	NA	NA
HMGA1P7	NA	NA	NA
HMGA1P8	NA	NA	NA
HMGA2	NA	NA	NA
HMGB1	0.999569673257721	1.5189738445372e-08	2.43850999731277e-06
HMGB1P1	NA	NA	NA
HMGB1P10	NA	NA	NA
HMGB1P11	NA	NA	NA
HMGB1P12	NA	NA	NA
HMGB1P13	NA	NA	NA
HMGB1P14	NA	NA	NA
HMGB1P15	NA	NA	NA
HMGB1P16	NA	NA	NA
HMGB1P17	NA	NA	NA
HMGB1P18	NA	NA	NA
HMGB1P19	NA	NA	NA
HMGB1P20	NA	NA	NA
HMGB1P21	NA	NA	NA
HMGB1P22	NA	NA	NA
HMGB1P23	NA	NA	NA
HMGB1P24	NA	NA	NA
HMGB1P25	NA	NA	NA
HMGB1P26	NA	NA	NA
HMGB1P27	NA	NA	NA
HMGB1P28	NA	NA	NA
HMGB1P29	NA	NA	NA
HMGB1P3	NA	NA	NA
HMGB1P30	NA	NA	NA
HMGB1P31	NA	NA	NA
HMGB1P32	NA	NA	NA
HMGB1P33	NA	NA	NA
HMGB1P35	NA	NA	NA
HMGB1P36	NA	NA	NA
HMGB1P37	NA	NA	NA
HMGB1P38	NA	NA	NA
HMGB1P39	NA	NA	NA
HMGB1P4	NA	NA	NA
HMGB1P40	NA	NA	NA
HMGB1P41	NA	NA	NA
HMGB1P42	NA	NA	NA
HMGB1P44	NA	NA	NA
HMGB1P45	NA	NA	NA
HMGB1P46	NA	NA	NA
HMGB1P47	NA	NA	NA
HMGB1P48	NA	NA	NA
HMGB1P49	NA	NA	NA
HMGB1P5	NA	NA	NA
HMGB1P50	NA	NA	NA
HMGB1P51	NA	NA	NA
HMGB1P6	NA	NA	NA
HMGB1P7	NA	NA	NA
HMGB1P8	NA	NA	NA
HMGB1P9	NA	NA	NA
HMGB2	0.999302618151871	2.46130023092707e-08	3.95128937939847e-06
HMGB2P1	NA	NA	NA
HMGB3	0.998264772451128	6.12103531121519e-08	9.8265061337185e-06
HMGB3P1	NA	NA	NA
HMGB3P10	NA	NA	NA
HMGB3P11	NA	NA	NA
HMGB3P12	NA	NA	NA
HMGB3P13	NA	NA	NA
HMGB3P14	NA	NA	NA
HMGB3P15	NA	NA	NA
HMGB3P16	NA	NA	NA
HMGB3P17	NA	NA	NA
HMGB3P18	NA	NA	NA
HMGB3P19	NA	NA	NA
HMGB3P2	NA	NA	NA
HMGB3P20	NA	NA	NA
HMGB3P21	NA	NA	NA
HMGB3P22	NA	NA	NA
HMGB3P23	NA	NA	NA
HMGB3P24	NA	NA	NA
HMGB3P26	NA	NA	NA
HMGB3P3	NA	NA	NA
HMGB3P30	NA	NA	NA
HMGB3P31	NA	NA	NA
HMGB3P4	NA	NA	NA
HMGB3P5	NA	NA	NA
HMGB3P6	NA	NA	NA
HMGB3P7	NA	NA	NA
HMGB3P8	NA	NA	NA
HMGB3P9	NA	NA	NA
HMGB4	NA	NA	NA
HMGCL	NA	NA	NA
HMGCLL1	NA	NA	NA
HMGCR	NA	NA	NA
HMGCS1	0.998808524665838	4.20408673713508e-08	6.7491007662462e-06
HMGCS2	NA	NA	NA
HMGN1	0.996714765999916	1.15797119717062e-07	1.85896837595722e-05
HMGN1P10	NA	NA	NA
HMGN1P11	NA	NA	NA
HMGN1P12	NA	NA	NA
HMGN1P13	NA	NA	NA
HMGN1P14	NA	NA	NA
HMGN1P15	NA	NA	NA
HMGN1P16	NA	NA	NA
HMGN1P17	NA	NA	NA
HMGN1P18	NA	NA	NA
HMGN1P19	NA	NA	NA
HMGN1P2	NA	NA	NA
HMGN1P20	NA	NA	NA
HMGN1P24	NA	NA	NA
HMGN1P26	NA	NA	NA
HMGN1P28	NA	NA	NA
HMGN1P30	NA	NA	NA
HMGN1P31	NA	NA	NA
HMGN1P32	NA	NA	NA
HMGN1P33	NA	NA	NA
HMGN1P34	NA	NA	NA
HMGN1P35	NA	NA	NA
HMGN1P36	NA	NA	NA
HMGN1P37	NA	NA	NA
HMGN1P38	NA	NA	NA
HMGN1P4	NA	NA	NA
HMGN1P5	NA	NA	NA
HMGN1P6	NA	NA	NA
HMGN1P7	NA	NA	NA
HMGN1P8	NA	NA	NA
HMGN1P9	NA	NA	NA
HMGN2	0.999661030065449	1.19655586867087e-08	1.92091092192979e-06
HMGN2P10	NA	NA	NA
HMGN2P11	NA	NA	NA
HMGN2P13	NA	NA	NA
HMGN2P15	NA	NA	NA
HMGN2P16	NA	NA	NA
HMGN2P17	NA	NA	NA
HMGN2P18	NA	NA	NA
HMGN2P19	NA	NA	NA
HMGN2P20	NA	NA	NA
HMGN2P21	NA	NA	NA
HMGN2P22	NA	NA	NA
HMGN2P23	NA	NA	NA
HMGN2P24	NA	NA	NA
HMGN2P25	NA	NA	NA
HMGN2P26	NA	NA	NA
HMGN2P27	NA	NA	NA
HMGN2P28	NA	NA	NA
HMGN2P3	NA	NA	NA
HMGN2P30	NA	NA	NA
HMGN2P31	NA	NA	NA
HMGN2P32	NA	NA	NA
HMGN2P34	NA	NA	NA
HMGN2P35	NA	NA	NA
HMGN2P36	NA	NA	NA
HMGN2P38	NA	NA	NA
HMGN2P39	NA	NA	NA
HMGN2P4	NA	NA	NA
HMGN2P40	NA	NA	NA
HMGN2P46	NA	NA	NA
HMGN2P47	NA	NA	NA
HMGN2P5	0.904045708404751	3.22520401629275e-06	0.000517763506289958
HMGN2P6	NA	NA	NA
HMGN2P7	NA	NA	NA
